Gene symbol	Fold Change	Log fold change	Adjusted p-value	Description
CD84	1.151	0.203	3.619E-01	
C330019L16RIK	1.158	0.212	3.621E-01	
RBMS3	1.201	0.264	3.621E-01	Transcribed locus
PANK3	1.059	0.083	3.621E-01	Pantothenate kinase 3
9430070O13RIK	0.962	-0.056	3.621E-01	
MYL3	0.955	-0.066	3.622E-01	
APAF1	1.205	0.269	3.624E-01	Apoptotic peptidase activating factor 1
EG433182	1.225	0.293	3.624E-01	
1110008J03RIK	1.051	0.071	3.624E-01	
APBA2	1.079	0.109	3.639E-01	Amyloid beta (A4) precursor protein-binding, family A, member 2
D3ERTD751E	0.932	-0.101	3.641E-01	
TRUB1	1.14	0.189	3.643E-01	TruB pseudouridine (psi) synthase homolog 1 (E. coli)
SLC5A8	0.975	-0.036	3.646E-01	Transcribed locus
HIBADH	0.922	-0.117	3.647E-01	Transcribed locus
SHANK2	1.021	0.03	3.647E-01	SH3/ankyrin domain gene 2
ZFP2	0.879	-0.186	3.647E-01	
HMOX2	0.884	-0.178	3.647E-01	Heme oxygenase (decycling) 2
NUDT4	1.108	0.148	3.647E-01	Nudix (nucleoside diphosphate linked moiety X)-type motif 4
TPH2	0.976	-0.035	3.647E-01	Tryptophan hydroxylase 2
HNF4G	0.981	-0.027	3.647E-01	Hepatocyte nuclear factor 4, gamma
TMEM166	0.95	-0.073	3.647E-01	
GTF3C4	0.927	-0.11	3.647E-01	General transcription factor IIIC, polypeptide 4
H1FNT	1.024	0.034	3.647E-01	H1 histone family, member N, testis-specific
LRRC8B	1.093	0.129	3.647E-01	Leucine rich repeat containing 8 family, member B
OLFR1016	1.029	0.041	3.647E-01	Olfactory receptor 1016
IPO7	0.956	-0.064	3.647E-01	
1110012D08RIK	0.891	-0.167	3.651E-01	
CBX7	1.045	0.064	3.652E-01	Transcribed locus
PSMB8	1.204	0.267	3.652E-01	
SNRPB	0.87	-0.2	3.652E-01	Transcribed locus
RAPGEF5	0.92	-0.12	3.652E-01	
PWP2	1.111	0.151	3.655E-01	PWP2 periodic tryptophan protein homolog (yeast)
GTPBP1	0.89	-0.167	3.658E-01	GTP binding protein 1
ARRDC3	0.821	-0.284	3.661E-01	Transcribed locus
PKN3	1.066	0.092	3.663E-01	
MAZ	0.917	-0.125	3.663E-01	MYC-associated zinc finger protein (purine-binding transcription factor)
SULT3A1	1.021	0.03	3.665E-01	Sulfotransferase family 3A, member 1
ZFP811	0.962	-0.056	3.665E-01	Zinc finger protein 811
DPH2	0.926	-0.11	3.665E-01	DPH2 homolog (S. cerevisiae)
OLFR1284	0.98	-0.03	3.665E-01	Olfactory receptor 1284
SETD8	0.905	-0.144	3.665E-01	SET domain containing (lysine methyltransferase) 8
MS4A2	1.034	0.048	3.669E-01	
CD200	1.036	0.051	3.671E-01	Cd200 antigen
HSPD1	0.901	-0.151	3.673E-01	Heat shock protein 1 (chaperonin)
CENTG3	0.908	-0.14	3.673E-01	
SETD4	0.903	-0.147	3.673E-01	
CRYBB3	0.947	-0.079	3.673E-01	
OLFR920	1.037	0.052	3.673E-01	Olfactory receptor 920
OLFR147	0.973	-0.04	3.673E-01	Olfactory receptor 147
GPR21	0.95	-0.075	3.673E-01	G protein-coupled receptor 21
FBXO31	1.037	0.052	3.673E-01	F-box protein 31
FERMT3	0.86	-0.217	3.673E-01	
CRNKL1	1.053	0.074	3.673E-01	Crn, crooked neck-like 1 (Drosophila)
ZBTB38	0.964	-0.053	3.673E-01	Zinc finger and BTB domain containing 38
ITPR3	1.037	0.053	3.673E-01	Transcribed locus, weakly similar to NP_002213.1 1,4,5-triphosphate receptor, type 1 [Homo sapiens]
NFU1	0.892	-0.164	3.673E-01	Predicted gene, EG665945
NUP160	1.121	0.164	3.675E-01	Nucleoporin 160
CSDA	1.149	0.2	3.675E-01	
CD59B	0.972	-0.042	3.675E-01	
GCKR	1.025	0.036	3.678E-01	
SUV420H2	0.813	-0.299	3.685E-01	Suppressor of variegation 4-20 homolog 2 (Drosophila)
9530008L14RIK	0.913	-0.131	3.685E-01	
LEFTY2	1.03	0.042	3.686E-01	Left-right determination factor 2
RAPGEF1	0.918	-0.124	3.686E-01	Rap guanine nucleotide exchange factor (GEF) 1
LOC100044275	0.827	-0.274	3.688E-01	
IGSF3	1.107	0.147	3.688E-01	Immunoglobulin superfamily, member 3
EFNA3	1.028	0.039	3.688E-01	Ephrin A3
ZMYM5	0.925	-0.113	3.689E-01	Zinc finger, MYM-type 5
SYT2	0.983	-0.025	3.689E-01	
A830080D01RIK	0.937	-0.093	3.694E-01	RIKEN cDNA A830080D01 gene
CALML4	1.117	0.16	3.694E-01	
TBC1D16	0.974	-0.039	3.694E-01	
CHORDC1	0.916	-0.127	3.695E-01	Cysteine and histidine-rich domain (CHORD)-containing, zinc-binding protein 1
KCNK1	1.495	0.58	3.695E-01	Potassium channel, subfamily K, member 1
TMEM176B	0.921	-0.119	3.697E-01	Transmembrane protein 176B
PTCH2	0.974	-0.039	3.697E-01	Patched homolog 2
PADI1	1.029	0.041	3.699E-01	Peptidyl arginine deiminase, type I
CLDND1	0.897	-0.157	3.701E-01	claudin domain containing 1
DPH4	0.921	-0.119	3.703E-01	
EIF3S8	0.946	-0.08	3.703E-01	
LSR	1.033	0.046	3.703E-01	Lipolysis stimulated lipoprotein receptor
BTD	0.903	-0.148	3.703E-01	Biotinidase
TULP2	0.965	-0.051	3.703E-01	Tubby-like protein 2
OLFR1085	1.048	0.067	3.705E-01	Olfactory receptor 1085
ADD2	0.982	-0.027	3.706E-01	Adducin 2 (beta)
SLC2A12	1.291	0.368	3.708E-01	Transcribed locus
D130043K22RIK	1.024	0.035	3.708E-01	RIKEN cDNA D130043K22 gene
RNF144A	1.127	0.172	3.708E-01	Ring finger protein 144A
TMCO3	1.117	0.16	3.708E-01	Transmembrane and coiled-coil domains 3
CRTC1	0.961	-0.057	3.708E-01	CREB regulated transcription coactivator 1
PARP2	1.171	0.228	3.708E-01	
POLR1E	0.908	-0.139	3.708E-01	Polymerase (RNA) I polypeptide E
OLFR25	1.029	0.041	3.709E-01	Olfactory receptor 25
FNTA	0.905	-0.144	3.709E-01	Farnesyltransferase, CAAX box, alpha
ZC3H12A	1.193	0.254	3.709E-01	Zinc finger CCCH type containing 12A
OLFR1033	1.019	0.027	3.709E-01	Olfactory receptor 1033
SLC35A3	1.084	0.116	3.709E-01	Transcribed locus, strongly similar to XP_001106480.1 similar to solute carrier family 35 (UDP-N-ac
2310067B10RIK	0.923	-0.116	3.709E-01	RIKEN cDNA 2310067B10 gene
2610103J23RIK	1.101	0.139	3.709E-01	
FGF22	1.095	0.131	3.709E-01	Fibroblast growth factor 22
1500005I02RIK	1.126	0.171	3.709E-01	
OLFR1328	0.955	-0.067	3.709E-01	Olfactory receptor 1328
DPEP3	0.976	-0.035	3.709E-01	Dipeptidase 3
DMKN	0.911	-0.135	3.709E-01	
CLEC4A4	1.028	0.04	3.711E-01	C-type lectin domain family 4, member a4
LMO4	0.862	-0.215	3.712E-01	
P2RX3	0.973	-0.04	3.713E-01	Transcribed locus
GM648	1.027	0.038	3.713E-01	Gene model 648, (NCBI)
TRIB2	1.039	0.055	3.713E-01	Tribbles homolog 2 (Drosophila)
GPHN	0.9	-0.153	3.713E-01	
PIK3R4	0.938	-0.093	3.713E-01	
EIF1AY	0.935	-0.096	3.713E-01	eukaryotic translation initiation factor 1A, Y-linked
GTF3A	0.894	-0.161	3.714E-01	General transcription factor III A
TMEM11	0.858	-0.221	3.714E-01	Transmembrane protein 11
SLC25A45	0.846	-0.241	3.717E-01	
PDZD3	0.968	-0.047	3.718E-01	PDZ domain containing 3
HRMT1L2	0.836	-0.258	3.719E-01	
E330036I19RIK	1.079	0.11	3.719E-01	
VPS54	1.059	0.083	3.719E-01	Vacuolar protein sorting 54 (yeast)
NR2E1	1.083	0.115	3.719E-01	Nuclear receptor subfamily 2, group E, member 1
4930579E17RIK	1.025	0.036	3.719E-01	
TLE4	0.94	-0.089	3.721E-01	Transducin-like enhancer of split 4, homolog of Drosophila E(spl)
FMO3	0.933	-0.1	3.721E-01	Flavin containing monooxygenase 3
1110058L19RIK	0.917	-0.125	3.722E-01	RIKEN cDNA 1110058L19 gene
CTSH	1.045	0.064	3.723E-01	
PSG17	0.955	-0.067	3.724E-01	Pregnancy specific glycoprotein 17
V1RA4	0.98	-0.029	3.724E-01	
FCGRT	0.924	-0.114	3.725E-01	Fc receptor, IgG, alpha chain transporter
LCA5	1.094	0.129	3.725E-01	Leber congenital amaurosis 5 (human)
SOX3	1.015	0.021	3.725E-01	SRY-box containing gene 3
D330014H01RIK	0.955	-0.066	3.725E-01	
ITLNB	1.027	0.039	3.725E-01	
MRM1	0.905	-0.144	3.726E-01	Mitochondrial rRNA methyltransferase 1 homolog (S. cerevisiae)
PSMD2	1.126	0.171	3.726E-01	Proteasome (prosome, macropain) 26S subunit, non-ATPase, 2
LCE1L	1.023	0.032	3.727E-01	Late cornified envelope 1L
CDC73	0.903	-0.147	3.728E-01	Transcribed locus
ANKRD54	0.963	-0.055	3.728E-01	
ZMYM2	0.939	-0.09	3.728E-01	Zinc finger, MYM-type 2
2810422O20RIK	0.918	-0.123	3.734E-01	
RAMP2	0.946	-0.08	3.736E-01	
CCDC69	0.981	-0.028	3.736E-01	Coiled-coil domain containing 69
SLC35F4	0.969	-0.045	3.736E-01	Transcribed locus
SOD2	1.151	0.203	3.736E-01	Superoxide dismutase 2, mitochondrial
CETN3	0.88	-0.184	3.737E-01	Centrin 3
ADAM4	0.967	-0.048	3.738E-01	A disintegrin and metallopeptidase domain 4
ODZ1	0.972	-0.041	3.740E-01	
KLK5	1.023	0.033	3.740E-01	Kallikrein related-peptidase 5
FCER1G	1.064	0.09	3.741E-01	
5330401P04RIK	1.034	0.048	3.741E-01	
HOXB9	0.976	-0.035	3.741E-01	Homeo box B9
ACAD9	1.053	0.075	3.741E-01	Acyl-Coenzyme A dehydrogenase family, member 9
MATN4	1.045	0.063	3.743E-01	
HDHD2	0.952	-0.071	3.744E-01	Haloacid dehalogenase-like hydrolase domain containing 2
TMED2	0.968	-0.047	3.744E-01	Transmembrane emp24 domain trafficking protein 2
FIGNL1	1.047	0.066	3.746E-01	Fidgetin-like 1
AGPS	0.92	-0.12	3.746E-01	Alkylglycerone phosphate synthase
ZDHHC9	0.85	-0.234	3.746E-01	Transcribed locus
OLFR98	0.977	-0.033	3.746E-01	Olfactory receptor 98
CHGA	0.971	-0.043	3.748E-01	Transcribed locus, weakly similar to XP_001092629.1 similar to chromogranin A precursor [Macaca mul
4930430D24RIK	0.971	-0.043	3.749E-01	RIKEN cDNA 4930430D24 gene
CYP3A13	1.034	0.048	3.749E-01	Cytochrome P450, family 3, subfamily a, polypeptide 13
APOL7C	1.035	0.049	3.749E-01	Apolipoprotein L, 3-like
PPIE	0.931	-0.103	3.750E-01	
JMJD2A	1.032	0.045	3.751E-01	
QPRT	0.961	-0.057	3.758E-01	Quinolinate phosphoribosyltransferase
EG546347	0.973	-0.039	3.759E-01	
LOC237408	0.937	-0.094	3.763E-01	
SIAT9	0.906	-0.142	3.763E-01	
HIST2H2AB	0.884	-0.179	3.763E-01	Histone cluster 2, H2ab
DONSON	1.06	0.084	3.763E-01	Downstream neighbor of SON
LOC100044008	1.019	0.027	3.764E-01	
AURKC	1.021	0.031	3.766E-01	Aurora kinase C
ACVR2B	0.893	-0.163	3.769E-01	
AI931714	0.911	-0.134	3.769E-01	
GOLPH3	0.885	-0.176	3.769E-01	
AMY2	1.068	0.096	3.769E-01	
LOC620807	0.975	-0.037	3.769E-01	
ZBTB32	0.973	-0.04	3.770E-01	Zinc finger and BTB domain containing 32
PGAM1	1.236	0.306	3.774E-01	Phosphoglycerate mutase 1
FBXW5	1.282	0.359	3.779E-01	F-box and WD-40 domain protein 5
ANKRA2	0.884	-0.177	3.779E-01	Transcribed locus
PRG3	1.017	0.025	3.779E-01	Proteoglycan 3
NRG4	1.022	0.032	3.779E-01	Transcribed locus, moderately similar to XP_001104381.1 similar to neuregulin 4 [Macaca mulatta]
ETFDH	0.926	-0.111	3.779E-01	Electron transferring flavoprotein, dehydrogenase
SMG5	0.847	-0.24	3.779E-01	Smg-5 homolog, nonsense mediated mRNA decay factor (C. elegans)
NR2F2	1.036	0.051	3.779E-01	Nuclear receptor subfamily 2, group F, member 2
OLFR1444	0.972	-0.041	3.781E-01	Olfactory receptor 1444
CYP2C37	0.924	-0.113	3.781E-01	Cytochrome P450, family 2. subfamily c, polypeptide 37
STAM	0.918	-0.123	3.781E-01	Signal transducing adaptor molecule (SH3 domain and ITAM motif) 1
AGGF1	1.086	0.119	3.785E-01	Angiogenic factor with G patch and FHA domains 1
ABCG2	0.893	-0.163	3.785E-01	ATP-binding cassette, sub-family G (WHITE), member 2
2310044H10RIK	0.881	-0.183	3.786E-01	
APOH	1.027	0.039	3.788E-01	
CALCRL	0.899	-0.153	3.790E-01	Calcitonin receptor-like
SAPS1	0.867	-0.206	3.810E-01	
A030012M09RIK	1.112	0.153	3.810E-01	
SSFA2	0.921	-0.119	3.810E-01	Transcribed locus
OLFR186	0.976	-0.035	3.810E-01	Olfactory receptor 186
ZCWPW1	1.154	0.206	3.810E-01	
DDX46	0.936	-0.096	3.810E-01	
SERINC4	0.965	-0.051	3.810E-01	Hypothetical LOC574418
CMTM2B	0.976	-0.035	3.811E-01	CKLF-like MARVEL transmembrane domain containing 2B
FEN1	1.094	0.13	3.811E-01	Flap structure specific endonuclease 1
PNKP	1.125	0.171	3.812E-01	Polynucleotide kinase 3'- phosphatase
PSMC3	0.867	-0.207	3.812E-01	Proteasome (prosome, macropain) 26S subunit, ATPase 3
IRX2	1.032	0.046	3.812E-01	Iroquois related homeobox 2 (Drosophila)
UGT2B34	0.972	-0.041	3.812E-01	UDP glucuronosyltransferase 2 family, polypeptide B34
SFXN4	0.902	-0.148	3.812E-01	
DIAP1	1.079	0.109	3.812E-01	Diaphanous homolog 1 (Drosophila)
FLT3L	0.956	-0.065	3.815E-01	FMS-like tyrosine kinase 3 ligand
PTPRH	0.965	-0.051	3.817E-01	Protein tyrosine phosphatase, receptor type, H
TYROBP	1.099	0.136	3.821E-01	TYRO protein tyrosine kinase binding protein
IGF1R	0.967	-0.049	3.823E-01	Insulin-like growth factor I receptor
TCF7L2	0.931	-0.104	3.823E-01	Transcription factor 7-like 2, T-cell specific, HMG-box
DEGS1	1.09	0.124	3.824E-01	Degenerative spermatocyte homolog 1 (Drosophila)
EGFBP2	1.057	0.08	3.824E-01	
PRKAG2	1.094	0.13	3.824E-01	Protein kinase, AMP-activated, gamma 2 non-catalytic subunit
ANXA7	0.805	-0.312	3.824E-01	Annexin A7
NPC2	1.092	0.127	3.828E-01	Niemann Pick type C2
SKIL	1.049	0.069	3.833E-01	
RBL1	1.157	0.21	3.833E-01	Retinoblastoma-like 1 (p107)
MOAP1	1.102	0.14	3.835E-01	Inositol 1,3,4-triphosphate 5/6 kinase
GM949	0.976	-0.036	3.837E-01	
H2afy3	1.016	0.022	3.837E-01	
FRMD8	0.967	-0.049	3.839E-01	RIKEN cDNA 1200004M23 gene
PROC	1.021	0.03	3.839E-01	Protein C
TMEM199	1.153	0.205	3.842E-01	Expressed sequence AI316787
RILP	1.056	0.078	3.843E-01	Rab interacting lysosomal protein
CMTM6	0.954	-0.069	3.846E-01	CKLF-like MARVEL transmembrane domain containing 6
PPM1B	0.938	-0.093	3.849E-01	Protein phosphatase 1B, magnesium dependent, beta isoform
PML	1.085	0.118	3.850E-01	
MZF1	0.952	-0.071	3.850E-01	
EGR3	0.951	-0.072	3.850E-01	
CTBP1	0.909	-0.137	3.850E-01	Transcribed locus
GSK3A	0.954	-0.068	3.850E-01	Glycogen synthase kinase 3 alpha
VTI1A	0.928	-0.107	3.856E-01	Vesicle transport through interaction with t-SNAREs homolog 1A (yeast)
MS4A4D	1.104	0.143	3.858E-01	Transcribed locus
OTTMUSG00000000421	0.943	-0.084	3.861E-01	
HELLS	1.048	0.067	3.864E-01	Transcribed locus
YWHAE	0.897	-0.157	3.864E-01	Tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein, epsilon polypeptide
ATG10	0.924	-0.114	3.864E-01	Autophagy-related 10 (yeast)
SLC24A5	1.083	0.115	3.864E-01	Solute carrier family 24, member 5
ABCC12	1.02	0.028	3.864E-01	Transcribed locus
LATS2	0.939	-0.091	3.871E-01	Large tumor suppressor 2
LOC669251	0.977	-0.034	3.871E-01	
MARS	0.858	-0.222	3.871E-01	
NLRP2	1.016	0.023	3.871E-01	NLR family, pyrin domain containing 2
TDRD7	1.13	0.176	3.874E-01	Tudor domain containing 7
ANKRD16	1.034	0.049	3.877E-01	Transcribed locus
SCN1A	0.965	-0.052	3.877E-01	Transcribed locus, moderately similar to NP_956426.2 channel, voltage-gated, type I, alpha [Danio r
LOC100046898	0.938	-0.092	3.877E-01	
LOC668492	1.056	0.078	3.878E-01	
TIMM10	0.926	-0.11	3.878E-01	
2810433K01RIK	1.071	0.1	3.879E-01	
ALG8	0.841	-0.25	3.879E-01	Asparagine-linked glycosylation 8 homolog (yeast, alpha-1,3-glucosyltransferase)
SLC6A13	1.018	0.026	3.879E-01	Solute carrier family 6 (neurotransmitter transporter, GABA), member 13
ATP6V0E2	0.935	-0.097	3.879E-01	ATPase, H+ transporting, lysosomal V0 subunit E2
TIGD4	1.244	0.315	3.879E-01	Tigger transposable element derived 4
YIF1B	0.891	-0.166	3.879E-01	Yip1 interacting factor homolog B (S. cerevisiae)
CCL26	0.984	-0.023	3.879E-01	Chemokine (C-C motif) ligand 26-like
DOCK7	0.815	-0.295	3.879E-01	Dedicator of cytokinesis 7
TSSC1	0.821	-0.285	3.882E-01	
RNF11	0.959	-0.06	3.883E-01	
BCL11A	1.051	0.071	3.885E-01	Transcribed locus
4932438H23RIK	1.033	0.046	3.885E-01	RIKEN cDNA 4932438H23 gene
MBTD1	0.878	-0.187	3.888E-01	Transcribed locus
4933402P03RIK	1.027	0.039	3.888E-01	RIKEN cDNA 4933402P03 gene
UBE2I	0.89	-0.168	3.895E-01	Ubiquitin-conjugating enzyme E2I
SET	0.934	-0.099	3.895E-01	SET translocation
JAM2	0.915	-0.129	3.897E-01	Transcribed locus
SSTY2	1.217	0.283	3.897E-01	Spermiogenesis specific transcript on the Y 2
XPC	0.972	-0.042	3.897E-01	
DEAF1	0.956	-0.064	3.900E-01	Transcribed locus
2700055A20RIK	0.894	-0.161	3.906E-01	
TUSC4	0.927	-0.109	3.907E-01	
PSG28	0.976	-0.035	3.907E-01	Pregnancy-specific glycoprotein 28
ABCF1	0.854	-0.227	3.913E-01	ATP-binding cassette, sub-family F (GCN20), member 1
PHLDB1	1.052	0.073	3.913E-01	Pleckstrin homology-like domain, family B, member 1
FGF13	0.915	-0.129	3.913E-01	Fibroblast growth factor 13
GPR33	0.967	-0.049	3.913E-01	G protein-coupled receptor 33
DSC2	1.023	0.033	3.913E-01	Desmocollin 2
DOCK9	1.083	0.114	3.922E-01	Transcribed locus
1700058C01RIK	0.95	-0.074	3.925E-01	
SLC35F3	1.029	0.042	3.926E-01	Solute carrier family 35, member F3
SYNE1	1.04	0.057	3.928E-01	Transcribed locus, strongly similar to XP_001100347.1 similar to nesprin 1 isoform longer [Macaca m
GDAP1L1	1.12	0.163	3.931E-01	
ALDH3B1	1.165	0.22	3.932E-01	Aldehyde dehydrogenase 3 family, member B1
EDG5	0.935	-0.096	3.933E-01	
CPEB2	1.081	0.113	3.933E-01	Transcribed locus
SOCS2	1.061	0.086	3.933E-01	Suppressor of cytokine signaling 2
4933428G09RIK	1.122	0.166	3.933E-01	
IL3	0.977	-0.033	3.933E-01	Interleukin 3
4930579G22RIK	1.026	0.036	3.933E-01	
TNFRSF10B	1.153	0.205	3.933E-01	
NT5M	0.91	-0.136	3.933E-01	
TRIM44	0.966	-0.049	3.935E-01	Tripartite motif-containing 44
DHX16	0.867	-0.207	3.938E-01	
CD55	0.981	-0.027	3.938E-01	Transcribed locus
TWF2	0.854	-0.228	3.940E-01	Twinfilin, actin-binding protein, homolog 2 (Drosophila)
EG244595	0.98	-0.03	3.940E-01	
GIT1	1.06	0.085	3.940E-01	G protein-coupled receptor kinase-interactor 1
Gpr44	0.961	-0.057	3.940E-01	
FUBP1	0.93	-0.105	3.940E-01	Far upstream element (FUSE) binding protein 1
PTPLAD1	0.945	-0.082	3.940E-01	Protein tyrosine phosphatase-like A domain containing 1
COL1A2	1.052	0.073	3.940E-01	Collagen, type I, alpha 2
LLGL1	0.94	-0.089	3.940E-01	Lethal giant larvae homolog 1 (Drosophila)
ACY3	1.028	0.04	3.940E-01	
CAST	1.052	0.073	3.940E-01	Calpastatin
MTHFD1	1.071	0.099	3.942E-01	Methylenetetrahydrofolate dehydrogenase (NADP+ dependent), methenyltetrahydrofolate cyclohydrolase,
LOC100045628	1.514	0.598	3.944E-01	
CLDN10	1.033	0.047	3.944E-01	
STAC2	0.976	-0.035	3.946E-01	SH3 and cysteine rich domain 2
APOB48R	1.097	0.133	3.947E-01	
A630047E20RIK	0.986	-0.021	3.947E-01	
CDYL2	0.984	-0.024	3.949E-01	
LCE1F	1.024	0.034	3.949E-01	
SPC24	1.12	0.164	3.949E-01	Transcribed locus
FIGLA	1.108	0.148	3.950E-01	Folliculogenesis specific basic helix-loop-helix
1700037C18RIK	0.946	-0.08	3.950E-01	RIKEN cDNA 1700037C18 gene
PGLYRP3	0.975	-0.036	3.950E-01	Peptidoglycan recognition protein 3
ISOC2B	1.089	0.123	3.951E-01	Isochorismatase domain containing 2b
SLC25A30	1.023	0.033	3.951E-01	Solute carrier family 25, member 30
OSTM1	1.063	0.088	3.957E-01	
V1RJ3	1.039	0.055	3.957E-01	
ANKRD49	1.122	0.166	3.957E-01	Transcribed locus
4930481F22RIK	0.89	-0.169	3.957E-01	
SLC35B4	0.874	-0.194	3.957E-01	
OLFR599	0.981	-0.027	3.957E-01	Olfactory receptor 599
TIMM17B	0.956	-0.066	3.957E-01	Translocase of inner mitochondrial membrane 17b
LOC100048445	1.078	0.109	3.957E-01	
TGFBR3	1.165	0.22	3.957E-01	Transforming growth factor, beta receptor III
PRDM4	1.053	0.075	3.960E-01	PR domain containing 4
UHRF1BP1	1.143	0.193	3.968E-01	RIKEN cDNA F830021D11 gene
STX17	1.061	0.085	3.968E-01	Syntaxin 17
SPSB2	0.924	-0.114	3.968E-01	
SCD1	1.212	0.277	3.968E-01	Stearoyl-Coenzyme A desaturase 1
EG384813	0.978	-0.032	3.974E-01	
RBED1	0.964	-0.052	3.974E-01	
ZC3HAV1	1.233	0.303	3.974E-01	Zinc finger CCCH type, antiviral 1
EAR10	1.08	0.111	3.977E-01	
KTN1	0.911	-0.135	3.977E-01	Transcribed locus
GATA6	0.976	-0.034	3.977E-01	Transcribed locus
OLFR1378	1.067	0.094	3.977E-01	Olfactory receptor 1378
4833446K15RIK	0.976	-0.035	3.977E-01	
SNW1	0.934	-0.099	3.977E-01	
CTDSP2	0.896	-0.159	3.980E-01	CTD (carboxy-terminal domain, RNA polymerase II, polypeptide A) small phosphatase 2
MMEL1	0.977	-0.033	3.980E-01	Membrane metallo-endopeptidase-like 1
UBL3	0.937	-0.094	3.980E-01	Ubiquitin-like 3
STARD13	1.036	0.051	3.980E-01	Serologically defined colon cancer antigen 13
SPINK8	1.036	0.05	3.980E-01	Serine peptidase inhibitor, Kazal type 8
PLEKHB1	1.119	0.162	3.980E-01	Pleckstrin homology domain containing, family B (evectins) member 1
OLFR1209	0.981	-0.028	3.981E-01	Olfactory receptor 1209
PAQR8	0.963	-0.054	3.981E-01	Transcribed locus
BC014805	0.931	-0.103	3.985E-01	
ETAA1	0.899	-0.153	3.985E-01	Ewing's tumor-associated antigen 1
1500032D16RIK	1.151	0.202	3.985E-01	
GPR180	0.954	-0.068	3.986E-01	G protein-coupled receptor 180
1700023I07RIK	0.976	-0.035	3.986E-01	
TOR1A	0.918	-0.124	3.987E-01	
ASS1	1.061	0.086	3.989E-01	Argininosuccinate synthetase 1
CORO1B	1.165	0.22	3.989E-01	Coronin, actin binding protein 1B
OLFR1394	1.045	0.064	3.996E-01	Olfactory receptor 1394
LRG1	1.164	0.219	3.996E-01	Leucine-rich alpha-2-glycoprotein 1
COMMD6	0.936	-0.095	3.996E-01	COMM domain containing 6
STK40	0.906	-0.142	3.996E-01	Serine/threonine kinase 40
EG331493	1.038	0.054	3.998E-01	
EXO1	1.022	0.032	3.998E-01	Exonuclease 1
IL1A	1.093	0.129	3.998E-01	Interleukin 1 alpha
EPS8L2	1.057	0.08	3.998E-01	
PTPLAD2	0.92	-0.12	3.998E-01	Protein tyrosine phosphatase-like A domain containing 2
TDPOZ5	1.042	0.059	3.998E-01	TD and POZ domain containing 5
MAGEH1	1.07	0.098	3.998E-01	Transcribed locus
OLFR935	1.02	0.028	3.998E-01	Olfactory receptor 935
BIVM	0.926	-0.111	4.000E-01	Basic, immunoglobulin-like variable motif containing
EG545047	1.072	0.1	4.001E-01	
C1QTNF9	0.961	-0.057	4.001E-01	C1q and tumor necrosis factor related protein 9
GSTZ1	0.934	-0.099	4.001E-01	Glutathione transferase zeta 1 (maleylacetoacetate isomerase)
RPN1	0.938	-0.092	4.001E-01	Ribophorin I
PGAM2	0.95	-0.075	4.002E-01	Transcribed locus, moderately similar to XP_001104143.1 phosphoglycerate mutase 1 (brain) isoform 2
WDR1	0.965	-0.051	4.003E-01	Transcribed locus
GAP43	1.064	0.089	4.004E-01	Growth associated protein 43
SORT1	0.923	-0.116	4.004E-01	Sortilin 1
MPZ	1.033	0.047	4.004E-01	Myelin protein zero
D3BWG0562E	0.948	-0.077	4.004E-01	DNA segment, Chr 3, Brigham & Women's Genetics 0562 expressed
4921504I05RIK	0.965	-0.052	4.014E-01	
THEM5	1.02	0.029	4.014E-01	Thioesterase superfamily member 5
2700050L05RIK	0.923	-0.116	4.014E-01	
BC031353	1.104	0.143	4.014E-01	
MGAT5	1.131	0.178	4.015E-01	
CXCL9	1.059	0.082	4.015E-01	Chemokine (C-X-C motif) ligand 9
2610029G23RIK	1.083	0.115	4.015E-01	
DCDC2A	1.027	0.038	4.015E-01	
AK129302	0.903	-0.147	4.015E-01	
CAPN2	0.977	-0.034	4.015E-01	Calpain 2
1810009A15RIK	1.077	0.107	4.015E-01	
XPO4	1.055	0.077	4.015E-01	Transcribed locus, strongly similar to NP_065252.1 4 [Mus musculus]
RMI1	0.909	-0.138	4.015E-01	Transcribed locus
GGCX	1.123	0.167	4.015E-01	Gamma-glutamyl carboxylase
PCDHAC1	1.037	0.053	4.015E-01	Protocadherin alpha 11
PRODH	1.038	0.054	4.015E-01	
RNF4	0.938	-0.093	4.015E-01	Transcribed locus
MMP7	1.022	0.031	4.015E-01	Matrix metallopeptidase 7
SCTR	0.976	-0.035	4.015E-01	Secretin receptor
SAMHD1	1.129	0.175	4.015E-01	SAM domain and HD domain, 1
LOC100046781	1.038	0.054	4.015E-01	
NDUFC2	0.904	-0.145	4.015E-01	Transcribed locus, moderately similar to NP_077182.1 dehydrogenase (ubiquinone) 1, subcomplex unkno
COL14A1	0.975	-0.036	4.015E-01	Collagen, type XIV, alpha 1
SEC10L1	0.863	-0.212	4.015E-01	
LOC100039499	0.945	-0.081	4.018E-01	
RAB2A	0.954	-0.068	4.018E-01	Transcribed locus, weakly similar to NP_001020471.2 member RAS oncogene family [Homo sapiens]
GNG11	1.096	0.132	4.018E-01	
COL13A1	1.014	0.02	4.018E-01	Collagen, type XIII, alpha 1
MTAP7	0.887	-0.173	4.019E-01	
EEF2	0.959	-0.06	4.020E-01	Eukaryotic translation elongation factor 2
ROBO1	1.19	0.251	4.020E-01	Roundabout homolog 1 (Drosophila)
